suite	core	model	case	opcode	mnemonic	mode	legality	status	detail	failure_class
opcode_sweep	Peddle	nmos	first_reset_nmi_reaches_handler	$B3	???	illegal	illegal	fail	NMI was not accepted before first opcode after reset	synthetic_boundary
opcode_sweep	Peddle	nmos	first_reset_nmi_reaches_handler	$B4	LDY	zero page,X	legal	fail	NMI was not accepted before first opcode after reset	synthetic_boundary
opcode_sweep	Peddle	nmos	first_reset_nmi_reaches_handler	$B5	LDA	zero page,X	legal	fail	NMI was not accepted before first opcode after reset	synthetic_boundary
opcode_sweep	Peddle	nmos	first_reset_nmi_reaches_handler	$B6	LDX	zero page,Y	legal	fail	NMI was not accepted before first opcode after reset	synthetic_boundary
opcode_sweep	Peddle	nmos	first_reset_nmi_reaches_handler	$B7	???	illegal	illegal	fail	NMI was not accepted before first opcode after reset	synthetic_boundary
opcode_sweep	Peddle	nmos	first_reset_nmi_reaches_handler	$B8	CLV	implied	legal	fail	NMI was not accepted before first opcode after reset	synthetic_boundary
opcode_sweep	Peddle	nmos	first_reset_nmi_reaches_handler	$B9	LDA	absolute,Y	legal	fail	NMI was not accepted before first opcode after reset	synthetic_boundary
opcode_sweep	Peddle	nmos	first_reset_nmi_reaches_handler	$BA	TSX	implied	legal	fail	NMI was not accepted before first opcode after reset	synthetic_boundary
opcode_sweep	Peddle	nmos	first_reset_nmi_reaches_handler	$BB	???	illegal	illegal	skip	opcode skipped because it is KIL/JAM or one of the seven known unstable NMOS opcodes	skipped_opcode
opcode_sweep	Peddle	nmos	first_reset_nmi_reaches_handler	$BC	LDY	absolute,X	legal	fail	NMI was not accepted before first opcode after reset	synthetic_boundary
opcode_sweep	Peddle	nmos	first_reset_nmi_reaches_handler	$BD	LDA	absolute,X	legal	fail	NMI was not accepted before first opcode after reset	synthetic_boundary
opcode_sweep	Peddle	nmos	first_reset_nmi_reaches_handler	$BE	LDX	absolute,Y	legal	fail	NMI was not accepted before first opcode after reset	synthetic_boundary
opcode_sweep	Peddle	nmos	first_reset_nmi_reaches_handler	$BF	???	illegal	illegal	fail	NMI was not accepted before first opcode after reset	synthetic_boundary
opcode_sweep	Peddle	nmos	first_reset_nmi_reaches_handler	$C0	CPY	immediate	legal	fail	NMI was not accepted before first opcode after reset	synthetic_boundary
opcode_sweep	Peddle	nmos	first_reset_nmi_reaches_handler	$C1	CMP	(zero page,X)	legal	fail	NMI was not accepted before first opcode after reset	synthetic_boundary
opcode_sweep	Peddle	nmos	first_reset_nmi_reaches_handler	$C2	???	illegal	illegal	fail	NMI was not accepted before first opcode after reset	synthetic_boundary
opcode_sweep	Peddle	nmos	first_reset_nmi_reaches_handler	$C3	???	illegal	illegal	fail	NMI was not accepted before first opcode after reset	synthetic_boundary
opcode_sweep	Peddle	nmos	first_reset_nmi_reaches_handler	$C4	CPY	zero page	legal	fail	NMI was not accepted before first opcode after reset	synthetic_boundary
opcode_sweep	Peddle	nmos	first_reset_nmi_reaches_handler	$C5	CMP	zero page	legal	fail	NMI was not accepted before first opcode after reset	synthetic_boundary
opcode_sweep	Peddle	nmos	first_reset_nmi_reaches_handler	$C6	DEC	zero page	legal	fail	NMI was not accepted before first opcode after reset	synthetic_boundary
opcode_sweep	Peddle	nmos	first_reset_nmi_reaches_handler	$C7	???	illegal	illegal	fail	NMI was not accepted before first opcode after reset	synthetic_boundary
opcode_sweep	Peddle	nmos	first_reset_nmi_reaches_handler	$C8	INY	implied	legal	fail	NMI was not accepted before first opcode after reset	synthetic_boundary
opcode_sweep	Peddle	nmos	first_reset_nmi_reaches_handler	$C9	CMP	immediate	legal	fail	NMI was not accepted before first opcode after reset	synthetic_boundary
opcode_sweep	Peddle	nmos	first_reset_nmi_reaches_handler	$CA	DEX	implied	legal	fail	NMI was not accepted before first opcode after reset	synthetic_boundary
opcode_sweep	Peddle	nmos	first_reset_nmi_reaches_handler	$CB	???	illegal	illegal	fail	NMI was not accepted before first opcode after reset	synthetic_boundary
opcode_sweep	Peddle	nmos	first_reset_nmi_reaches_handler	$CC	CPY	absolute	legal	fail	NMI was not accepted before first opcode after reset	synthetic_boundary
opcode_sweep	Peddle	nmos	first_reset_nmi_reaches_handler	$CD	CMP	absolute	legal	fail	NMI was not accepted before first opcode after reset	synthetic_boundary
opcode_sweep	Peddle	nmos	first_reset_nmi_reaches_handler	$CE	DEC	absolute	legal	fail	NMI was not accepted before first opcode after reset	synthetic_boundary
opcode_sweep	Peddle	nmos	first_reset_nmi_reaches_handler	$CF	???	illegal	illegal	fail	NMI was not accepted before first opcode after reset	synthetic_boundary
opcode_sweep	Peddle	nmos	first_reset_nmi_reaches_handler	$D0	BNE	relative	legal	fail	NMI was not accepted before first opcode after reset	synthetic_boundary
opcode_sweep	Peddle	nmos	first_reset_nmi_reaches_handler	$D1	CMP	(zero page),Y	legal	fail	NMI was not accepted before first opcode after reset	synthetic_boundary
opcode_sweep	Peddle	nmos	first_reset_nmi_reaches_handler	$D2	???	illegal	illegal	skip	opcode skipped because it is KIL/JAM or one of the seven known unstable NMOS opcodes	skipped_opcode
opcode_sweep	Peddle	nmos	first_reset_nmi_reaches_handler	$D3	???	illegal	illegal	fail	NMI was not accepted before first opcode after reset	synthetic_boundary
opcode_sweep	Peddle	nmos	first_reset_nmi_reaches_handler	$D4	???	illegal	illegal	fail	NMI was not accepted before first opcode after reset	synthetic_boundary
opcode_sweep	Peddle	nmos	first_reset_nmi_reaches_handler	$D5	CMP	zero page,X	legal	fail	NMI was not accepted before first opcode after reset	synthetic_boundary
opcode_sweep	Peddle	nmos	first_reset_nmi_reaches_handler	$D6	DEC	zero page,X	legal	fail	NMI was not accepted before first opcode after reset	synthetic_boundary
opcode_sweep	Peddle	nmos	first_reset_nmi_reaches_handler	$D7	???	illegal	illegal	fail	NMI was not accepted before first opcode after reset	synthetic_boundary
opcode_sweep	Peddle	nmos	first_reset_nmi_reaches_handler	$D8	CLD	implied	legal	fail	NMI was not accepted before first opcode after reset	synthetic_boundary
opcode_sweep	Peddle	nmos	first_reset_nmi_reaches_handler	$D9	CMP	absolute,Y	legal	fail	NMI was not accepted before first opcode after reset	synthetic_boundary
opcode_sweep	Peddle	nmos	first_reset_nmi_reaches_handler	$DA	???	illegal	illegal	fail	NMI was not accepted before first opcode after reset	synthetic_boundary
opcode_sweep	Peddle	nmos	first_reset_nmi_reaches_handler	$DB	???	illegal	illegal	fail	NMI was not accepted before first opcode after reset	synthetic_boundary
opcode_sweep	Peddle	nmos	first_reset_nmi_reaches_handler	$DC	???	illegal	illegal	fail	NMI was not accepted before first opcode after reset	synthetic_boundary
opcode_sweep	Peddle	nmos	first_reset_nmi_reaches_handler	$DD	CMP	absolute,X	legal	fail	NMI was not accepted before first opcode after reset	synthetic_boundary
opcode_sweep	Peddle	nmos	first_reset_nmi_reaches_handler	$DE	DEC	absolute,X	legal	fail	NMI was not accepted before first opcode after reset	synthetic_boundary
opcode_sweep	Peddle	nmos	first_reset_nmi_reaches_handler	$DF	???	illegal	illegal	fail	NMI was not accepted before first opcode after reset	synthetic_boundary
opcode_sweep	Peddle	nmos	first_reset_nmi_reaches_handler	$E0	CPX	immediate	legal	fail	NMI was not accepted before first opcode after reset	synthetic_boundary
opcode_sweep	Peddle	nmos	first_reset_nmi_reaches_handler	$E1	SBC	(zero page,X)	legal	fail	NMI was not accepted before first opcode after reset	synthetic_boundary
opcode_sweep	Peddle	nmos	first_reset_nmi_reaches_handler	$E2	???	illegal	illegal	fail	NMI was not accepted before first opcode after reset	synthetic_boundary
opcode_sweep	Peddle	nmos	first_reset_nmi_reaches_handler	$E3	???	illegal	illegal	fail	NMI was not accepted before first opcode after reset	synthetic_boundary
opcode_sweep	Peddle	nmos	first_reset_nmi_reaches_handler	$E4	CPX	zero page	legal	fail	NMI was not accepted before first opcode after reset	synthetic_boundary
opcode_sweep	Peddle	nmos	first_reset_nmi_reaches_handler	$E5	SBC	zero page	legal	fail	NMI was not accepted before first opcode after reset	synthetic_boundary
opcode_sweep	Peddle	nmos	first_reset_nmi_reaches_handler	$E6	INC	zero page	legal	fail	NMI was not accepted before first opcode after reset	synthetic_boundary
opcode_sweep	Peddle	nmos	first_reset_nmi_reaches_handler	$E7	???	illegal	illegal	fail	NMI was not accepted before first opcode after reset	synthetic_boundary
opcode_sweep	Peddle	nmos	first_reset_nmi_reaches_handler	$E8	INX	implied	legal	fail	NMI was not accepted before first opcode after reset	synthetic_boundary
opcode_sweep	Peddle	nmos	first_reset_nmi_reaches_handler	$E9	SBC	immediate	legal	fail	NMI was not accepted before first opcode after reset	synthetic_boundary
opcode_sweep	Peddle	nmos	first_reset_nmi_reaches_handler	$EA	NOP	implied	legal	fail	NMI was not accepted before first opcode after reset	synthetic_boundary
opcode_sweep	Peddle	nmos	first_reset_nmi_reaches_handler	$EB	???	illegal	illegal	fail	NMI was not accepted before first opcode after reset	synthetic_boundary
opcode_sweep	Peddle	nmos	first_reset_nmi_reaches_handler	$EC	CPX	absolute	legal	fail	NMI was not accepted before first opcode after reset	synthetic_boundary
opcode_sweep	Peddle	nmos	first_reset_nmi_reaches_handler	$ED	SBC	absolute	legal	fail	NMI was not accepted before first opcode after reset	synthetic_boundary
opcode_sweep	Peddle	nmos	first_reset_nmi_reaches_handler	$EE	INC	absolute	legal	fail	NMI was not accepted before first opcode after reset	synthetic_boundary
opcode_sweep	Peddle	nmos	first_reset_nmi_reaches_handler	$EF	???	illegal	illegal	fail	NMI was not accepted before first opcode after reset	synthetic_boundary
opcode_sweep	Peddle	nmos	first_reset_nmi_reaches_handler	$F0	BEQ	relative	legal	fail	NMI was not accepted before first opcode after reset	synthetic_boundary
opcode_sweep	Peddle	nmos	first_reset_nmi_reaches_handler	$F1	SBC	(zero page),Y	legal	fail	NMI was not accepted before first opcode after reset	synthetic_boundary
opcode_sweep	Peddle	nmos	first_reset_nmi_reaches_handler	$F2	???	illegal	illegal	skip	opcode skipped because it is KIL/JAM or one of the seven known unstable NMOS opcodes	skipped_opcode
opcode_sweep	Peddle	nmos	first_reset_nmi_reaches_handler	$F3	???	illegal	illegal	fail	NMI was not accepted before first opcode after reset	synthetic_boundary
opcode_sweep	Peddle	nmos	first_reset_nmi_reaches_handler	$F4	???	illegal	illegal	fail	NMI was not accepted before first opcode after reset	synthetic_boundary
opcode_sweep	Peddle	nmos	first_reset_nmi_reaches_handler	$F5	SBC	zero page,X	legal	fail	NMI was not accepted before first opcode after reset	synthetic_boundary
opcode_sweep	Peddle	nmos	first_reset_nmi_reaches_handler	$F6	INC	zero page,X	legal	fail	NMI was not accepted before first opcode after reset	synthetic_boundary
opcode_sweep	Peddle	nmos	first_reset_nmi_reaches_handler	$F7	???	illegal	illegal	fail	NMI was not accepted before first opcode after reset	synthetic_boundary
opcode_sweep	Peddle	nmos	first_reset_nmi_reaches_handler	$F8	SED	implied	legal	fail	NMI was not accepted before first opcode after reset	synthetic_boundary
opcode_sweep	Peddle	nmos	first_reset_nmi_reaches_handler	$F9	SBC	absolute,Y	legal	fail	NMI was not accepted before first opcode after reset	synthetic_boundary
opcode_sweep	Peddle	nmos	first_reset_nmi_reaches_handler	$FA	???	illegal	illegal	fail	NMI was not accepted before first opcode after reset	synthetic_boundary
opcode_sweep	Peddle	nmos	first_reset_nmi_reaches_handler	$FB	???	illegal	illegal	fail	NMI was not accepted before first opcode after reset	synthetic_boundary
opcode_sweep	Peddle	nmos	first_reset_nmi_reaches_handler	$FC	???	illegal	illegal	fail	NMI was not accepted before first opcode after reset	synthetic_boundary
opcode_sweep	Peddle	nmos	first_reset_nmi_reaches_handler	$FD	SBC	absolute,X	legal	fail	NMI was not accepted before first opcode after reset	synthetic_boundary
opcode_sweep	Peddle	nmos	first_reset_nmi_reaches_handler	$FE	INC	absolute,X	legal	fail	NMI was not accepted before first opcode after reset	synthetic_boundary
opcode_sweep	Peddle	nmos	first_reset_nmi_reaches_handler	$FF	???	illegal	illegal	fail	NMI was not accepted before first opcode after reset	synthetic_boundary
opcode_sweep	Peddle	nmos	first_reset_irq_masked_opcode_executes	$00	BRK	implied	legal	pass		none
opcode_sweep	Peddle	nmos	first_reset_irq_masked_opcode_executes	$01	ORA	(zero page,X)	legal	pass		none
opcode_sweep	Peddle	nmos	first_reset_irq_masked_opcode_executes	$02	???	illegal	illegal	skip	opcode skipped because it is KIL/JAM or one of the seven known unstable NMOS opcodes	skipped_opcode
opcode_sweep	Peddle	nmos	first_reset_irq_masked_opcode_executes	$03	???	illegal	illegal	pass		none
opcode_sweep	Peddle	nmos	first_reset_irq_masked_opcode_executes	$04	???	illegal	illegal	pass		none
opcode_sweep	Peddle	nmos	first_reset_irq_masked_opcode_executes	$05	ORA	zero page	legal	pass		none
opcode_sweep	Peddle	nmos	first_reset_irq_masked_opcode_executes	$06	ASL	zero page	legal	pass		none
opcode_sweep	Peddle	nmos	first_reset_irq_masked_opcode_executes	$07	???	illegal	illegal	pass		none
opcode_sweep	Peddle	nmos	first_reset_irq_masked_opcode_executes	$08	PHP	implied	legal	pass		none
opcode_sweep	Peddle	nmos	first_reset_irq_masked_opcode_executes	$09	ORA	immediate	legal	pass		none
opcode_sweep	Peddle	nmos	first_reset_irq_masked_opcode_executes	$0A	ASL	accumulator	legal	pass		none
opcode_sweep	Peddle	nmos	first_reset_irq_masked_opcode_executes	$0B	???	illegal	illegal	skip	opcode skipped because it is KIL/JAM or one of the seven known unstable NMOS opcodes	skipped_opcode
opcode_sweep	Peddle	nmos	first_reset_irq_masked_opcode_executes	$0C	???	illegal	illegal	pass		none
opcode_sweep	Peddle	nmos	first_reset_irq_masked_opcode_executes	$0D	ORA	absolute	legal	pass		none
opcode_sweep	Peddle	nmos	first_reset_irq_masked_opcode_executes	$0E	ASL	absolute	legal	pass		none
opcode_sweep	Peddle	nmos	first_reset_irq_masked_opcode_executes	$0F	???	illegal	illegal	pass		none
opcode_sweep	Peddle	nmos	first_reset_irq_masked_opcode_executes	$10	BPL	relative	legal	pass		none
opcode_sweep	Peddle	nmos	first_reset_irq_masked_opcode_executes	$11	ORA	(zero page),Y	legal	pass		none
opcode_sweep	Peddle	nmos	first_reset_irq_masked_opcode_executes	$12	???	illegal	illegal	skip	opcode skipped because it is KIL/JAM or one of the seven known unstable NMOS opcodes	skipped_opcode
opcode_sweep	Peddle	nmos	first_reset_irq_masked_opcode_executes	$13	???	illegal	illegal	pass		none
opcode_sweep	Peddle	nmos	first_reset_irq_masked_opcode_executes	$14	???	illegal	illegal	pass		none
opcode_sweep	Peddle	nmos	first_reset_irq_masked_opcode_executes	$15	ORA	zero page,X	legal	pass		none
opcode_sweep	Peddle	nmos	first_reset_irq_masked_opcode_executes	$16	ASL	zero page,X	legal	pass		none
opcode_sweep	Peddle	nmos	first_reset_irq_masked_opcode_executes	$17	???	illegal	illegal	pass		none
opcode_sweep	Peddle	nmos	first_reset_irq_masked_opcode_executes	$18	CLC	implied	legal	pass		none
opcode_sweep	Peddle	nmos	first_reset_irq_masked_opcode_executes	$19	ORA	absolute,Y	legal	pass		none
opcode_sweep	Peddle	nmos	first_reset_irq_masked_opcode_executes	$1A	???	illegal	illegal	pass		none
opcode_sweep	Peddle	nmos	first_reset_irq_masked_opcode_executes	$1B	???	illegal	illegal	pass		none
opcode_sweep	Peddle	nmos	first_reset_irq_masked_opcode_executes	$1C	???	illegal	illegal	pass		none
opcode_sweep	Peddle	nmos	first_reset_irq_masked_opcode_executes	$1D	ORA	absolute,X	legal	pass		none
opcode_sweep	Peddle	nmos	first_reset_irq_masked_opcode_executes	$1E	ASL	absolute,X	legal	pass		none
opcode_sweep	Peddle	nmos	first_reset_irq_masked_opcode_executes	$1F	???	illegal	illegal	pass		none
opcode_sweep	Peddle	nmos	first_reset_irq_masked_opcode_executes	$20	JSR	absolute	legal	pass		none
opcode_sweep	Peddle	nmos	first_reset_irq_masked_opcode_executes	$21	AND	(zero page,X)	legal	pass		none
opcode_sweep	Peddle	nmos	first_reset_irq_masked_opcode_executes	$22	???	illegal	illegal	skip	opcode skipped because it is KIL/JAM or one of the seven known unstable NMOS opcodes	skipped_opcode
opcode_sweep	Peddle	nmos	first_reset_irq_masked_opcode_executes	$23	???	illegal	illegal	pass		none
opcode_sweep	Peddle	nmos	first_reset_irq_masked_opcode_executes	$24	BIT	zero page	legal	pass		none
