suite	core	model	case	opcode	mnemonic	mode	legality	status	detail
opcode_sweep	sflib6502	NMOS	prefixed_irq_before_target	$FC	???	illegal	illegal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_irq_before_target	$FD	SBC	absolute,X	legal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_irq_before_target	$FE	INC	absolute,X	legal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_irq_before_target	$FF	???	illegal	illegal	pass	
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$00	BRK	implied	legal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$01	ORA	(zero page,X)	legal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$02	???	illegal	illegal	skip	testcases pass=0 fail=0 skip=1
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$03	???	illegal	illegal	fail	testcases pass=0 fail=1 skip=0; first_failure=testcase opcode did not reach its terminal self-jump trap before interrupt probe; testcase: SLO (zp,X) indexed indirect with zero-page pointer-base wraparound
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$04	???	illegal	illegal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$05	ORA	zero page	legal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$06	ASL	zero page	legal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$07	???	illegal	illegal	fail	testcases pass=0 fail=1 skip=0; first_failure=testcase opcode did not reach its terminal self-jump trap before interrupt probe; testcase: SLO zp zero page
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$08	PHP	implied	legal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$09	ORA	immediate	legal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$0A	ASL	accumulator	legal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$0B	???	illegal	illegal	skip	testcases pass=0 fail=0 skip=1
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$0C	???	illegal	illegal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$0D	ORA	absolute	legal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$0E	ASL	absolute	legal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$0F	???	illegal	illegal	fail	testcases pass=0 fail=1 skip=0; first_failure=testcase opcode did not reach its terminal self-jump trap before interrupt probe; testcase: SLO abs absolute
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$10	BPL	relative	legal	pass	testcases pass=3 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$11	ORA	(zero page),Y	legal	pass	testcases pass=2 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$12	???	illegal	illegal	skip	testcases pass=0 fail=0 skip=1
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$13	???	illegal	illegal	fail	testcases pass=0 fail=2 skip=0; first_failure=testcase opcode did not reach its terminal self-jump trap before interrupt probe; testcase: SLO (zp),Y indirect indexed
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$14	???	illegal	illegal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$15	ORA	zero page,X	legal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$16	ASL	zero page,X	legal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$17	???	illegal	illegal	fail	testcases pass=0 fail=1 skip=0; first_failure=testcase opcode did not reach its terminal self-jump trap before interrupt probe; testcase: SLO zp,X zero page,X with wraparound
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$18	CLC	implied	legal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$19	ORA	absolute,Y	legal	pass	testcases pass=2 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$1A	???	illegal	illegal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$1B	???	illegal	illegal	fail	testcases pass=0 fail=2 skip=0; first_failure=testcase opcode did not reach its terminal self-jump trap before interrupt probe; testcase: SLO abs,Y absolute,Y
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$1C	???	illegal	illegal	pass	testcases pass=2 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$1D	ORA	absolute,X	legal	pass	testcases pass=2 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$1E	ASL	absolute,X	legal	pass	testcases pass=2 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$1F	???	illegal	illegal	fail	testcases pass=0 fail=2 skip=0; first_failure=testcase opcode did not reach its terminal self-jump trap before interrupt probe; testcase: SLO abs,X absolute,X
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$20	JSR	absolute	legal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$21	AND	(zero page,X)	legal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$22	???	illegal	illegal	skip	testcases pass=0 fail=0 skip=1
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$23	???	illegal	illegal	fail	testcases pass=0 fail=1 skip=0; first_failure=testcase opcode did not reach its terminal self-jump trap before interrupt probe; testcase: RLA (zp,X) indexed indirect with zero-page pointer-base wraparound
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$24	BIT	zero page	legal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$25	AND	zero page	legal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$26	ROL	zero page	legal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$27	???	illegal	illegal	fail	testcases pass=0 fail=1 skip=0; first_failure=testcase opcode did not reach its terminal self-jump trap before interrupt probe; testcase: RLA zp zero page
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$28	PLP	implied	legal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$29	AND	immediate	legal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$2A	ROL	accumulator	legal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$2B	???	illegal	illegal	skip	testcases pass=0 fail=0 skip=1
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$2C	BIT	absolute	legal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$2D	AND	absolute	legal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$2E	ROL	absolute	legal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$2F	???	illegal	illegal	fail	testcases pass=0 fail=1 skip=0; first_failure=testcase opcode did not reach its terminal self-jump trap before interrupt probe; testcase: RLA abs absolute
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$30	BMI	relative	legal	pass	testcases pass=3 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$31	AND	(zero page),Y	legal	pass	testcases pass=2 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$32	???	illegal	illegal	skip	testcases pass=0 fail=0 skip=1
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$33	???	illegal	illegal	fail	testcases pass=0 fail=2 skip=0; first_failure=testcase opcode did not reach its terminal self-jump trap before interrupt probe; testcase: RLA (zp),Y indirect indexed
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$34	???	illegal	illegal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$35	AND	zero page,X	legal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$36	ROL	zero page,X	legal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$37	???	illegal	illegal	fail	testcases pass=0 fail=1 skip=0; first_failure=testcase opcode did not reach its terminal self-jump trap before interrupt probe; testcase: RLA zp,X zero page,X with wraparound
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$38	SEC	implied	legal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$39	AND	absolute,Y	legal	pass	testcases pass=2 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$3A	???	illegal	illegal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$3B	???	illegal	illegal	fail	testcases pass=0 fail=2 skip=0; first_failure=testcase opcode did not reach its terminal self-jump trap before interrupt probe; testcase: RLA abs,Y absolute,Y
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$3C	???	illegal	illegal	pass	testcases pass=2 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$3D	AND	absolute,X	legal	pass	testcases pass=2 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$3E	ROL	absolute,X	legal	pass	testcases pass=2 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$3F	???	illegal	illegal	fail	testcases pass=0 fail=2 skip=0; first_failure=testcase opcode did not reach its terminal self-jump trap before interrupt probe; testcase: RLA abs,X absolute,X
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$40	RTI	implied	legal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$41	EOR	(zero page,X)	legal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$42	???	illegal	illegal	skip	testcases pass=0 fail=0 skip=1
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$43	???	illegal	illegal	fail	testcases pass=0 fail=1 skip=0; first_failure=testcase opcode did not reach its terminal self-jump trap before interrupt probe; testcase: SRE (zp,X) indexed indirect with zero-page pointer-base wraparound
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$44	???	illegal	illegal	fail	testcases pass=0 fail=1 skip=0; first_failure=testcase opcode did not reach its terminal self-jump trap before interrupt probe; testcase: NOP zp zero page
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$45	EOR	zero page	legal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$46	LSR	zero page	legal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$47	???	illegal	illegal	fail	testcases pass=0 fail=1 skip=0; first_failure=testcase opcode did not reach its terminal self-jump trap before interrupt probe; testcase: SRE zp zero page
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$48	PHA	implied	legal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$49	EOR	immediate	legal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$4A	LSR	accumulator	legal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$4B	???	illegal	illegal	skip	testcases pass=0 fail=0 skip=1
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$4C	JMP	absolute	legal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$4D	EOR	absolute	legal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$4E	LSR	absolute	legal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$4F	???	illegal	illegal	fail	testcases pass=0 fail=1 skip=0; first_failure=testcase opcode did not reach its terminal self-jump trap before interrupt probe; testcase: SRE abs absolute
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$50	BVC	relative	legal	pass	testcases pass=3 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$51	EOR	(zero page),Y	legal	pass	testcases pass=2 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$52	???	illegal	illegal	skip	testcases pass=0 fail=0 skip=1
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$53	???	illegal	illegal	fail	testcases pass=0 fail=2 skip=0; first_failure=testcase opcode did not reach its terminal self-jump trap before interrupt probe; testcase: SRE (zp),Y indirect indexed
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$54	???	illegal	illegal	fail	testcases pass=0 fail=1 skip=0; first_failure=testcase opcode did not reach its terminal self-jump trap before interrupt probe; testcase: NOP zp,X zero page,X with wraparound
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$55	EOR	zero page,X	legal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$56	LSR	zero page,X	legal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$57	???	illegal	illegal	fail	testcases pass=0 fail=1 skip=0; first_failure=testcase opcode did not reach its terminal self-jump trap before interrupt probe; testcase: SRE zp,X zero page,X with wraparound
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$58	CLI	implied	legal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$59	EOR	absolute,Y	legal	pass	testcases pass=2 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$5A	???	illegal	illegal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$5B	???	illegal	illegal	fail	testcases pass=0 fail=2 skip=0; first_failure=testcase opcode did not reach its terminal self-jump trap before interrupt probe; testcase: SRE abs,Y absolute,Y
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$5C	???	illegal	illegal	fail	testcases pass=0 fail=2 skip=0; first_failure=testcase opcode did not reach its terminal self-jump trap before interrupt probe; testcase: NOP abs,X absolute,X without page cross
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$5D	EOR	absolute,X	legal	pass	testcases pass=2 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$5E	LSR	absolute,X	legal	pass	testcases pass=2 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$5F	???	illegal	illegal	fail	testcases pass=0 fail=2 skip=0; first_failure=testcase opcode did not reach its terminal self-jump trap before interrupt probe; testcase: SRE abs,X absolute,X
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$60	RTS	implied	legal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$61	ADC	(zero page,X)	legal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$62	???	illegal	illegal	skip	testcases pass=0 fail=0 skip=1
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$63	???	illegal	illegal	fail	testcases pass=0 fail=1 skip=0; first_failure=testcase opcode did not reach its terminal self-jump trap before interrupt probe; testcase: RRA (zp,X) indexed indirect with zero-page pointer-base wraparound
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$64	???	illegal	illegal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$65	ADC	zero page	legal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$66	ROR	zero page	legal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$67	???	illegal	illegal	fail	testcases pass=0 fail=1 skip=0; first_failure=testcase opcode did not reach its terminal self-jump trap before interrupt probe; testcase: RRA zp zero page
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$68	PLA	implied	legal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$69	ADC	immediate	legal	pass	testcases pass=2 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$6A	ROR	accumulator	legal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$6B	???	illegal	illegal	skip	testcases pass=0 fail=0 skip=1
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$6C	JMP	indirect	legal	fail	testcases pass=1 fail=1 skip=0; first_failure=testcase opcode did not reach its terminal self-jump trap before interrupt probe; testcase: JMP (abs) NMOS indirect pointer high-byte wraps at $xxFF
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$6D	ADC	absolute	legal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$6E	ROR	absolute	legal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$6F	???	illegal	illegal	fail	testcases pass=0 fail=1 skip=0; first_failure=testcase opcode did not reach its terminal self-jump trap before interrupt probe; testcase: RRA abs absolute
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$70	BVS	relative	legal	pass	testcases pass=3 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$71	ADC	(zero page),Y	legal	pass	testcases pass=2 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$72	???	illegal	illegal	skip	testcases pass=0 fail=0 skip=1
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$73	???	illegal	illegal	fail	testcases pass=0 fail=2 skip=0; first_failure=testcase opcode did not reach its terminal self-jump trap before interrupt probe; testcase: RRA (zp),Y indirect indexed
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$74	???	illegal	illegal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$75	ADC	zero page,X	legal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$76	ROR	zero page,X	legal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$77	???	illegal	illegal	fail	testcases pass=0 fail=1 skip=0; first_failure=testcase opcode did not reach its terminal self-jump trap before interrupt probe; testcase: RRA zp,X zero page,X with wraparound
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$78	SEI	implied	legal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$79	ADC	absolute,Y	legal	pass	testcases pass=2 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$7A	???	illegal	illegal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$7B	???	illegal	illegal	fail	testcases pass=0 fail=2 skip=0; first_failure=testcase opcode did not reach its terminal self-jump trap before interrupt probe; testcase: RRA abs,Y absolute,Y
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$7C	???	illegal	illegal	fail	testcases pass=0 fail=2 skip=0; first_failure=testcase opcode did not reach its terminal self-jump trap before interrupt probe; testcase: NOP abs,X absolute,X without page cross
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$7D	ADC	absolute,X	legal	pass	testcases pass=2 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$7E	ROR	absolute,X	legal	pass	testcases pass=2 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$7F	???	illegal	illegal	fail	testcases pass=0 fail=2 skip=0; first_failure=testcase opcode did not reach its terminal self-jump trap before interrupt probe; testcase: RRA abs,X absolute,X
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$80	???	illegal	illegal	fail	testcases pass=0 fail=1 skip=0; first_failure=testcase opcode did not reach its terminal self-jump trap before interrupt probe; testcase: NOP #imm immediate
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$81	STA	(zero page,X)	legal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$82	???	illegal	illegal	fail	testcases pass=0 fail=1 skip=0; first_failure=testcase opcode did not reach its terminal self-jump trap before interrupt probe; testcase: NOP #imm immediate
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$83	???	illegal	illegal	fail	testcases pass=0 fail=1 skip=0; first_failure=testcase opcode did not reach its terminal self-jump trap before interrupt probe; testcase: SAX (zp,X) indexed indirect with zero-page pointer-base wraparound
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$84	STY	zero page	legal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$85	STA	zero page	legal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$86	STX	zero page	legal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$87	???	illegal	illegal	fail	testcases pass=0 fail=1 skip=0; first_failure=testcase opcode did not reach its terminal self-jump trap before interrupt probe; testcase: SAX zp zero page
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$88	DEY	implied	legal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$89	???	illegal	illegal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$8A	TXA	implied	legal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$8B	???	illegal	illegal	skip	testcases pass=0 fail=0 skip=1
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$8C	STY	absolute	legal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$8D	STA	absolute	legal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$8E	STX	absolute	legal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$8F	???	illegal	illegal	fail	testcases pass=0 fail=1 skip=0; first_failure=testcase opcode did not reach its terminal self-jump trap before interrupt probe; testcase: SAX abs absolute
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$90	BCC	relative	legal	pass	testcases pass=3 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$91	STA	(zero page),Y	legal	pass	testcases pass=2 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$92	???	illegal	illegal	skip	testcases pass=0 fail=0 skip=1
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$93	???	illegal	illegal	fail	testcases pass=0 fail=2 skip=0; first_failure=testcase opcode did not reach its terminal self-jump trap before interrupt probe; testcase: AHX (zp),Y unstable indirect indexed store with page cross
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$94	STY	zero page,X	legal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$95	STA	zero page,X	legal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$96	STX	zero page,Y	legal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$97	???	illegal	illegal	fail	testcases pass=0 fail=1 skip=0; first_failure=testcase opcode did not reach its terminal self-jump trap before interrupt probe; testcase: SAX zp,Y zero page,Y with wraparound
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$98	TYA	implied	legal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$99	STA	absolute,Y	legal	pass	testcases pass=2 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$9A	TXS	implied	legal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$9B	???	illegal	illegal	fail	testcases pass=0 fail=2 skip=0; first_failure=testcase opcode did not reach its terminal self-jump trap before interrupt probe; testcase: TAS abs,Y unstable absolute,Y store with page cross
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$9C	???	illegal	illegal	pass	testcases pass=2 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$9D	STA	absolute,X	legal	pass	testcases pass=2 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$9E	???	illegal	illegal	pass	testcases pass=2 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$9F	???	illegal	illegal	fail	testcases pass=0 fail=2 skip=0; first_failure=testcase opcode did not reach its terminal self-jump trap before interrupt probe; testcase: AHX abs,Y unstable absolute,Y store with page cross
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$A0	LDY	immediate	legal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$A1	LDA	(zero page,X)	legal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$A2	LDX	immediate	legal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$A3	???	illegal	illegal	fail	testcases pass=0 fail=1 skip=0; first_failure=testcase opcode did not reach its terminal self-jump trap before interrupt probe; testcase: LAX (zp,X) indexed indirect with zero-page pointer-base wraparound
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$A4	LDY	zero page	legal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$A5	LDA	zero page	legal	pass	testcases pass=1 fail=0 skip=0
opcode_sweep	sflib6502	NMOS	testcase_opcode_then_nmi	$A6	LDX	zero page	legal	pass	testcases pass=1 fail=0 skip=0
